,0
0,99
1,99
2,98
3,98
4,97
5,98
6,98
7,97
8,97
9,98
10,98
11,97
12,98
13,99
14,100
15,101
16,101
17,101
18,101
19,101
20,101
21,100
22,101
23,101
24,101
25,102
26,103
27,102
28,101
29,102
30,103
31,103
32,102
33,101
34,101
35,100
36,99
37,98
38,99
39,100
40,101
41,102
42,103
43,103
44,103
45,103
46,103
47,103
48,103
49,103
50,103
51,102
52,101
53,100
54,99
55,98
56,98
57,97
58,98
59,97
60,98
61,97
62,97
63,97
64,98
65,98
66,99
67,100
68,101
69,100
70,100
71,100
72,100
73,101
74,101
75,101
76,100
77,99
78,99
79,100
80,100
81,99
82,100
83,100
84,100
85,100
86,100
87,101
88,102
89,102
90,103
91,103
92,103
93,103
94,103
95,103
96,102
97,102
98,101
99,100
100,99
101,100
102,101
103,101
104,101
105,101
106,102
107,101
108,101
109,101
110,100
111,99
112,98
113,98
114,97
115,98
116,97
117,97
118,97
119,97
120,97
121,98
122,98
123,99
124,100
125,101
126,100
127,101
128,100
129,101
130,101
131,101
132,100
133,101
134,101
135,102
136,103
137,102
138,102
139,102
140,102
141,102
142,101
143,100
144,100
145,99
146,98
147,98
148,98
149,98
150,99
151,100
152,100
153,101
154,102
155,103
156,103
157,103
158,103
159,103
160,103
161,103
162,102
163,101
164,100
165,99
166,98
167,98
168,98
169,98
170,98
171,97
172,97
173,98
174,97
175,98
176,99
177,100
178,101
179,101
180,101
181,102
182,102
183,101
184,102
185,101
186,100
187,99
188,98
189,98
190,98
191,98
192,98
193,98
194,97
195,97
196,98
197,98
198,99
199,100
200,101
201,100
202,101
203,101
204,100
205,101
206,102
207,101
208,101
209,100
210,99
211,99
212,99
213,99
214,100
215,100
216,101
217,102
218,102
219,103
220,103
221,102
222,102
223,102
224,102
225,102
226,102
227,102
228,103
229,103
230,103
231,103
232,102
233,103
234,102
235,101
236,101
237,101
238,100
239,99
240,98
241,98
242,97
243,97
244,97
245,98
246,97
247,97
248,98
249,98
250,99
251,100
252,100
253,101
254,102
255,101
256,100
257,99
258,98
259,98
260,97
261,97
262,97
263,97
264,98
265,98
266,98
267,98
268,99
269,99
270,100
271,101
272,101
273,101
274,100
275,100
276,100
277,99
278,99
279,99
280,99
281,99
282,99
283,99
284,99
285,99
286,99
287,98
288,99
289,100
290,101
291,102
292,102
293,103
294,103
295,103
296,103
297,103
298,103
299,103
300,103
301,103
302,103
303,103
304,102
305,101
306,100
307,100
308,99
309,98
310,97
311,98
312,98
313,98
314,98
315,97
316,98
317,98
318,98
319,99
320,100
321,101
322,102
323,103
324,103
325,103
326,103
327,103
328,103
329,103
330,102
331,101
332,100
333,99
334,98
335,98
336,98
337,98
338,98
339,98
340,97
341,97
342,98
343,97
344,98
345,99
346,100
347,100
348,100
349,100
350,100
351,99
352,99
353,99
354,99
355,99
356,100
357,101
358,101
359,102
360,103
361,103
362,103
363,103
364,103
365,103
366,103
367,102
368,101
369,100
370,100
371,99
372,100
373,99
374,99
375,98
376,98
377,97
378,97
379,98
380,97
381,98
382,97
383,98
384,97
385,98
386,99
387,99
388,99
389,100
390,101
391,102
392,102
393,102
394,102
395,101
396,102
397,103
398,102
399,101
400,100
401,101
402,102
403,103
404,102
405,102
406,102
407,102
408,102
409,102
410,101
411,100
412,99
413,100
414,100
415,100
416,100
417,99
418,98
419,98
420,98
421,98
422,98
423,98
424,98
425,98
426,98
427,98
428,99
429,100
430,100
431,99
432,100
433,101
434,102
435,102
436,102
437,101
438,100
439,100
440,100
441,100
442,100
443,100
444,100
445,101
446,101
447,100
448,100
449,101
450,100
451,100
452,100
453,99
454,99
455,99
456,98
457,97
458,98
459,97
460,97
461,98
462,97
463,97
464,98
465,98
466,99
467,100
468,100
469,101
470,100
471,100
472,101
473,101
474,101
475,101
476,101
477,101
478,101
479,101
480,102
481,103
482,103
483,103
484,103
485,103
486,103
487,103
488,103
489,103
490,103
491,103
492,102
493,102
494,101
495,101
496,100
497,99
498,99
499,99
